dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,first_2D_s.thisRepN,first_2D_s.thisTrialN,first_2D_s.thisN,first_2D_s.thisIndex,second_2D_s.thisRepN,second_2D_s.thisTrialN,second_2D_s.thisN,second_2D_s.thisIndex,first_3Dp_s.thisRepN,first_3Dp_s.thisTrialN,first_3Dp_s.thisN,first_3Dp_s.thisIndex,second_3Dp_s.thisRepN,second_3Dp_s.thisTrialN,second_3Dp_s.thisN,second_3Dp_s.thisIndex,first_2D_wm.thisRepN,first_2D_wm.thisTrialN,first_2D_wm.thisN,first_2D_wm.thisIndex,second_2D_wm.thisRepN,second_2D_wm.thisTrialN,second_2D_wm.thisN,second_2D_wm.thisIndex,first_3Dp_wm.thisRepN,first_3Dp_wm.thisTrialN,first_3Dp_wm.thisN,first_3Dp_wm.thisIndex,second_3Dp_wm.thisRepN,second_3Dp_wm.thisTrialN,second_3Dp_wm.thisN,second_3Dp_wm.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,second_3Dd_wm.thisRepN,second_3Dd_wm.thisTrialN,second_3Dd_wm.thisN,second_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,single_2D_screen.started,text_13.started,key_resp_7.started,single_2D_screen.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_2D_single.started,text.started,image.started,key_resp.started,text.stopped,routine_2D_single.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,strat.started,image_strat.started,key_resp_strat_control.started,image_strat.stopped,key_resp_strat_control.stopped,strat.stopped,strategy_response,key_resp_strat_control.keys,key_resp_strat_control.rt,key_resp_strat_control.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,image_vivid.stopped,key_resp_vivid_slider_control.stopped,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,text_2.stopped,ITI.stopped,image.stopped,key_resp.stopped,break_2D_s.started,text_17.started,key_resp_13.started,break_2D_s.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,single_3Dp_screen.started,text_9.started,key_resp_8.started,single_3Dp_screen.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,routine_3Dp_single.started,text_3.started,image_2.started,key_resp_2.started,text_3.stopped,routine_3Dp_single.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_2.stopped,key_resp_2.stopped,break_3Dp_s.started,text_18.started,key_resp_14.started,break_3Dp_s.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,wm_2D_screen.started,text_14.started,key_resp_9.started,wm_2D_screen.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_2D_wm.started,text_4.started,img1.started,text_4.stopped,img1.stopped,text_5.started,text_5.stopped,img2.started,key_resp_3.started,routine_2D_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,break_2D_wm.started,text_19.started,key_resp_15.started,break_2D_wm.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,wm_3Dp_screen.started,text_15.started,key_resp_10.started,wm_3Dp_screen.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_3Dp_wm.started,text_6.started,image_3.started,text_6.stopped,text_11.started,image_3.stopped,text_11.stopped,image_4.started,key_resp_4.started,routine_3Dp_wm.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,break_3Dp_wm.started,text_20.started,key_resp_16.started,break_3Dp_wm.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,text_12.started,image_6.stopped,text_12.stopped,image_7.started,key_resp_6.started,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,break_3Dd_wm.started,text_21.started,key_resp_17.started,break_3Dd_wm.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2D,None,180,True,False,None,obj1,180,0,output_pairs/2D_180m/2D_180m_obj_11_180_to_0deg.png,None,1371,period,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.44576020003296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.40412960003596,75.44576020003296,76.41357820003759,76.41357820003759,76.43688160006423,79.26990750001278,comma,0,2.8281256000045687,None,79.27011400007177,79.30273019999731,79.30273019999731,81.30279360001441,81.30279360001441,81.27324909996241,1.0,['comma'],[1.3391286000842229],[None],81.27340259996708,81.30279360001441,81.30279360001441,,,83.27630729996599,4.0,['rshift'],[0.3796311999903992],[None],83.27647090004757,83.30314740003087,85.30862230004277,85.2703258000547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,180,False,False,None,sm2,220,40,output_pairs/2D_180/2D_180_SM2_220_to_40deg.png,None,1078,comma,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.30862230004277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.2704764000373,85.30862230004277,86.28024610003922,86.28024610003922,86.3033376999665,90.27014020003844,None,0,,,90.27029080002103,90.30280249996576,90.30280249996576,,,92.27604320005048,4.0,['rshift'],[1.4988159000640735],[None],92.27620810002554,92.30757399997674,92.30757399997674,,,94.30455450003501,4.0,['rshift'],[0.5984204000560567],[None],94.30475070001557,94.33662369998638,,96.27439510007389,90.30280249996576,90.30280249996576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,0,False,False,None,obj6,0,None,output_pairs/2D_0/2D_0_obj_6_0deg.png,None,1984,comma,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.31549660000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.27459110005293,96.31549660000019,97.27020210004412,97.27020210004412,97.34055850002915,98.50367830006871,comma,1,1.2033690999960527,None,98.50387849996332,98.53623069997411,98.53623069997411,100.53625680005644,100.53625680005644,100.50622019998264,4.0,['rshift'],[1.466158900060691],[None],100.50636380002834,100.53625680005644,100.53625680005644,,,102.50914640002884,4.0,['rshift'],[0.3775299999397248],[None],102.50929459999315,102.53681630000938,104.54390879999846,104.50373150000814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,60,False,False,None,obj2,20,80,output_pairs/2D_60/2D_60_obj_2_20_to_80deg.png,None,940,comma,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.54390879999846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.50391259999014,104.54390879999846,105.50339720002376,105.50339720002376,105.56995440006722,107.17011870001443,comma,1,1.6347280000336468,None,107.1703717999626,107.20288150000852,107.20288150000852,109.20338419999462,109.20338419999462,109.17378970002756,2.0,['period'],[1.6872679999796674],[None],109.17393940000329,109.20338419999462,109.20338419999462,111.2028549000388,111.2028549000388,111.17328290001024,4.0,['rshift'],[0.3665438999887556],[None],111.17343239998445,111.2028549000388,113.21107650001068,113.17020449996926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,0,True,False,None,sm5,60,None,output_pairs/2D_0m/2D_0m_SM5_60deg.png,None,1140,period,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.21107650001068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.17039720003959,113.21107650001068,114.1701919999905,114.1701919999905,114.24108319997322,115.836895299959,period,1,1.6394861000590026,None,115.83710750006139,115.86959849996492,115.86959849996492,117.8700780000072,117.8700780000072,117.84031120000873,4.0,['rshift'],[1.4520815999712795],[None],117.8405281000305,117.8700780000072,117.8700780000072,119.87008879997302,119.87008879997302,119.84062969998922,4.0,['rshift'],[0.4355359000619501],[None],119.84078530000988,119.87008879997302,121.87658150005154,121.83712420007214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,0,True,False,None,obj4,40,None,output_pairs/2D_0m/2D_0m_obj_4_40deg.png,None,1127,period,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.87658150005154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.83729519997723,121.87658150005154,122.83689070004039,122.83689070004039,122.91422659996897,124.40366259997245,period,1,1.557353000040166,None,124.4038595999591,124.43632750003599,124.43632750003599,126.43664920004085,126.43664920004085,126.40698500000872,4.0,['rshift'],[1.5250885999994352],[None],126.40727149997838,126.43664920004085,126.43664920004085,128.43630639999174,128.43630639999174,128.40702709998004,4.0,['rshift'],[0.7494520000182092],[None],128.4071765000699,128.43630639999174,130.4420795000624,130.40360279998276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,120,True,False,None,sm5,320,80,output_pairs/2D_120m/2D_120m_SM5_320_to_80deg.png,None,1398,period,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.4420795000624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.40380490000825,130.4420795000624,131.40357460000087,131.40357460000087,131.4742143000476,133.67107669997495,comma,0,2.2464616000652313,None,133.67127880000044,133.70341389998794,133.70341389998794,135.7033118000254,135.7033118000254,135.6735487000551,1.0,['comma'],[1.130901199998334],[None],135.67380440002307,135.7033118000254,135.7033118000254,,,137.6765190999722,2.0,['period'],[0.5072808000259101],[None],137.67673499998637,137.7036716999719,139.70826320000924,139.67042810004205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,60,True,False,None,obj1,80,140,output_pairs/2D_60m/2D_60m_obj_13_80_to_140deg.png,None,562,period,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.70826320000924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.6705785000231,139.70826320000924,140.70353569998406,140.70353569998406,140.70353569998406,143.17088750004768,comma,0,2.4424941000761464,None,143.17114810005296,143.2033376999898,143.2033376999898,145.20378179999534,145.20378179999534,145.17457859998103,1.0,['comma'],[1.2066756000276655],[None],145.17472660006024,145.20378179999534,145.20378179999534,147.20308959996328,147.20308959996328,147.17381199996453,2.0,['period'],[0.4135295000160113],[None],147.17396030004602,147.20308959996328,,149.17455870006233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,60,True,False,None,sm3,140,200,output_pairs/2D_60m/2D_60m_SM3_140_to_200deg.png,None,569,period,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.21327129995916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.1747280000709,149.21327129995916,150.17040860000998,150.17040860000998,150.24098050000612,153.30395680002403,period,1,3.111126200063154,None,153.30414859997109,153.33657380007207,153.33657380007207,155.33705169998575,155.33705169998575,155.30732390005141,1.0,['comma'],[1.0415729000233114],[None],155.3074824999785,155.33705169998575,155.33705169998575,157.33666390005965,157.33666390005965,157.30683869996574,2.0,['period'],[0.5201466999715194],[None],157.3069855000358,157.33666390005965,159.34333800000604,159.30413990002126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,0,False,False,None,obj1,260,None,output_pairs/2D_0/2D_0_obj_10_260deg.png,None,2008,comma,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.34333800000604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.3043077000184,159.34333800000604,160.30803519999608,160.30803519999608,160.3744533000281,161.2371359000681,comma,1,0.9102267000125721,None,161.23735050007235,161.26992280001286,161.26992280001286,163.26976110006217,163.26976110006217,163.2400212000357,1.0,['comma'],[0.9321055000182241],[None],163.2401678999886,163.26976110006217,163.26976110006217,,,165.2488664999837,4.0,['rshift'],[0.39575399993918836],[None],165.24901310005225,165.28062169998884,,167.270390199963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,60,False,False,None,sm5,260,320,output_pairs/2D_60/2D_60_SM5_260_to_320deg.png,None,958,comma,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.3182833000319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.27060769998934,167.3182833000319,168.23721819999628,168.23721819999628,168.3369535000529,171.67071840004064,period,0,3.4200320000527427,None,171.67093700007536,171.70373010006733,171.70373010006733,173.70358039997518,173.70358039997518,173.6741857000161,1.0,['comma'],[0.9855152000673115],[None],173.6743407000322,173.70358039997518,173.70358039997518,175.703358400031,175.703358400031,175.6736693000421,2.0,['period'],[0.32249170006252825],[None],175.67382130003534,175.703358400031,177.71770659997128,177.6713865000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,60,False,False,None,obj1,200,260,output_pairs/2D_60/2D_60_obj_12_200_to_260deg.png,None,936,comma,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.71770659997128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.67156110005453,177.71770659997128,178.67469270003494,178.67469270003494,178.73725500004366,182.20850179996341,comma,1,3.5034475999418646,None,182.2087070000125,182.23715739999898,182.23715739999898,184.23718339996412,184.23718339996412,184.20732889999636,4.0,['rshift'],[0.8219952000072226],[None],184.2074935999699,184.23718339996412,184.23718339996412,186.2367267999798,186.2367267999798,186.20715490006842,4.0,['rshift'],[0.30807889997959137],[None],186.20730780006852,186.2367267999798,188.25049330003094,188.20452280004974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,120,True,False,None,obj1,140,260,output_pairs/2D_120m/2D_120m_obj_12_140_to_260deg.png,None,1379,period,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.25049330003094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.2046859000111,188.25049330003094,189.20395390002523,189.20395390002523,189.27452660002746,192.57076949998736,comma,0,3.3338908000150695,None,192.57100840006024,192.60382720001508,192.60382720001508,,,194.57301070005633,2.0,['period'],[1.1664921999908984],[None],194.57316839997657,194.60825669998303,194.60825669998303,,,196.60521149996202,2.0,['period'],[1.3945351999718696],[None],196.60536950000096,196.63686920003965,,198.5749823000515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,0,True,False,None,obj1,180,None,output_pairs/2D_0m/2D_0m_obj_13_180deg.png,None,1145,period,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.61800000001676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.57515960000455,198.61800000001676,199.57484829996247,199.57484829996247,199.64776309998706,200.93744860007428,period,1,1.355579600087367,None,200.9376752000535,200.9704488000134,200.9704488000134,,,202.94340760004707,4.0,['rshift'],[1.1829274999909103],[None],202.94357420003507,202.97085819998756,202.97085819998756,204.97044020006433,204.97044020006433,204.94077480002306,4.0,['rshift'],[0.43120769993402064],[None],204.9409320000559,204.97044020006433,206.9818848000141,206.93788400001358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,60,True,False,None,obj2,340,40,output_pairs/2D_60m/2D_60m_obj_2_340_to_40deg.png,None,555,period,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.9818848000141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.9381400999846,206.9818848000141,207.941499400069,207.941499400069,208.00840120005887,211.07533959997818,period,1,3.100381200085394,None,211.0755384999793,211.10384090000298,211.10384090000298,213.10370700003114,213.10370700003114,213.0748494999716,3.0,['slash'],[1.4100769000360742],[None],213.0750537000131,213.10370700003114,213.10370700003114,215.10344460001215,215.10344460001215,215.07432829996105,4.0,['rshift'],[0.441886099986732],[None],215.07447950006463,215.10344460001215,217.10953640006483,217.07113920000847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,0,False,False,None,obj5,20,None,output_pairs/2D_0/2D_0_obj_5_20deg.png,None,2010,comma,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.10953640006483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.07135980005842,217.10953640006483,218.0807538999943,218.0807538999943,218.11423720000312,218.9709670000011,comma,1,0.8580697000725195,None,218.97118340001907,219.00361410004552,219.00361410004552,221.00816770002712,221.00816770002712,220.97440379997715,4.0,['rshift'],[1.9186779001029208],[None],220.97455509996507,221.00816770002712,221.00816770002712,,,223.00970960000996,4.0,['rshift'],[0.4577904000179842],[None],223.00985729997046,223.0372620000271,,225.00831559998915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,180,True,False,None,sm1,220,40,output_pairs/2D_180m/2D_180m_SM1_220_to_40deg.png,None,1361,period,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.04745499999262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.00853300001472,225.04745499999262,225.9705179000739,225.9705179000739,226.0707653000718,228.17084929998964,period,1,2.1841146999504417,None,228.17105989996344,228.20405810000375,228.20405810000375,230.20814140001312,230.20814140001312,230.17409690003842,3.0,['slash'],[1.5815088000381365],[None],230.17424169997685,230.20814140001312,230.20814140001312,,,232.20502490003128,4.0,['rshift'],[0.44110579998232424],[None],232.20517650002148,232.23673300002702,,234.17475250002462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,0,True,False,None,obj1,240,None,output_pairs/2D_0m/2D_0m_obj_10_240deg.png,None,1131,period,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.21477429999504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.17491729999892,234.21477429999504,235.17488169996068,235.17488169996068,235.2477953999769,236.10474580002483,period,1,0.9064412999432534,None,236.10496100003365,236.13678449997678,236.13678449997678,238.13740989996586,238.13740989996586,238.10747140005697,4.0,['rshift'],[1.072968800086528],[None],238.1076132999733,238.13740989996586,238.13740989996586,,,240.10985330003314,4.0,['rshift'],[0.31226469995453954],[None],240.1100037000142,240.13715620001312,242.14438850001898,242.1052601999836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,180,True,False,None,obj9,180,0,output_pairs/2D_180m/2D_180m_obj_9_180_to_0deg.png,None,1364,period,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.14438850001898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.10554180003237,242.14438850001898,243.11440890002996,243.11440890002996,243.147856399999,245.33770370006096,period,1,2.20785609993618,None,245.33790080004837,245.37019950000104,245.37019950000104,,,247.34330980002414,3.0,['slash'],[1.3275222000665963],[None],247.3434570999816,247.37063949997537,247.37063949997537,249.3701132000424,249.3701132000424,249.3403923000442,3.0,['slash'],[0.6244677000213414],[None],249.34053649997804,249.3701132000424,,251.34172410005704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
